name,sex,NameCount,Rand
Quirin,M,34,"0,129213378"
Quirin,F,10,"0,007380642"
Quiterie,F,48,"0,083643169"
Quitterie,F,752,"0,798311205"
Quoc,M,22,"0,029147489"
Rabah,M,1627,"0,328561758"
Rabbah,M,6,"0,28099735"
Rabea,F,3,"0,669218614"
Rabeb,F,4,"0,361076498"
Rabera,F,3,"0,960825517"
Rabha,F,9,"0,599601897"
Rabia,F,620,"0,245832492"
Rabie,M,3,"0,085589873"
Rabih,M,3,"0,631761925"
Rabiha,F,34,"0,941833143"
Rabii,M,3,"0,626798128"
Rabiya,F,10,"0,272905949"
Racha,F,118,"0,119627304"
Rachad,M,3,"0,075327826"
Rached,M,25,"0,548522154"
Rachel,M,33,"0,063687681"
Rachel,F,44814,"0,566205517"
Rachele,F,77,"0,519626238"
Rachelle,F,2117,"0,490241759"
Rachid,M,16237,"0,241631023"
Rachida,F,4613,"0,111907303"
Rachide,M,39,"0,624047752"
Racim,M,70,"0,470119176"
Racine,M,3,"0,120372077"
Racky,F,3,"0,153482086"
Rade,M,6,"0,070089698"
Radegonde,F,268,"0,764273223"
Radhia,F,13,"0,223676412"
Radia,F,342,"0,662704192"
Radidja,F,11,"0,08191798"
Radija,F,87,"0,702328126"
Radja,M,3,"0,582352322"
Radjen,M,12,"0,080427337"
Radji,M,4,"0,119273908"
Radjiv,M,7,"0,534852366"
Radmila,F,3,"0,150880108"
Radoine,M,9,"0,758299194"
Radouan,M,6,"0,773543554"
Radouane,M,217,"0,700168044"
Raed,M,6,"0,982776477"
Rafael,M,12483,"0,940412465"
Rafaël,M,4139,"0,766492261"
Rafaela,F,45,"0,224497713"
Rafaele,F,20,"0,520696878"
Rafaella,F,3,"0,222250232"
Rafaelle,F,38,"0,744800634"
Rafaëlle,F,7,"0,68113756"
Raffael,M,9,"0,185403346"
Raffaele,M,51,"0,48244593"
Raffi,M,12,"0,009851334"
Rafif,F,3,"0,633383661"
Rafik,M,533,"0,799897743"
Rafika,F,41,"0,157091568"
Rahaf,F,6,"0,378135045"
Rahama,F,3,"0,527949648"
Raheem,M,3,"0,7666979"
Rahel,F,17,"0,039422791"
Rahela,F,3,"0,063688929"
Rahil,F,10,"0,719147833"
Rahim,M,212,"0,751808313"
Rahima,F,22,"0,960243406"
Rahma,F,1323,"0,494656824"
Rahman,M,3,"0,773256764"
Rahnia,F,9,"0,156943958"
Rahyan,M,3,"0,946401821"
Raiane,M,3,"0,305787358"
Raicha,F,3,"0,878817091"
Raihana,F,16,"0,3177673"
Raihane,M,4,"0,108675223"
Railey,M,12,"0,931925912"
Raïley,M,45,"0,288667881"
Raimond,M,79,"0,600160497"
Raimonde,F,29,"0,00622041"
Raimondo,M,3,"0,591688049"
Raina,F,31,"0,281503571"
Raïna,F,14,"0,611293905"
Rainer,M,20,"0,832168468"
Rais,M,10,"0,062105337"
Raïs,M,36,"0,135350879"
Raisa,F,9,"0,398046925"
Raissa,F,1238,"0,552885811"
Raïssa,F,209,"0,291795625"
Raj,M,3,"0,161270858"
Raja,M,3,"0,054872197"
Raja,F,261,"0,911820823"
Rajaa,F,40,"0,904674211"
Rajae,F,3,"0,138920746"
Rajah,F,3,"0,965828332"
Rajendra,M,3,"0,824735556"
Rajiv,M,6,"0,406907553"
Raki,F,3,"0,068732067"
Ralf,M,6,"0,153749029"
Ralid,M,4,"0,361015475"
Ralph,M,536,"0,811027476"
Raluca,F,3,"0,306004921"
Rama,F,32,"0,269134613"
Ramadan,M,3,"0,376872263"
Ramata,F,481,"0,966656025"
Ramatou,F,15,"0,472504041"
Ramatoulaye,F,102,"0,057845827"
Ramazan,M,167,"0,416129577"
Ramdane,M,52,"0,851903459"
Rameaux,M,17,"0,247604188"
Ramez,M,3,"0,532214407"
Rami,M,508,"0,371037955"
Ramon,M,327,"0,520538583"
Ramona,F,20,"0,646962843"
Ramsamy,M,62,"0,268450914"
Ramuntcho,M,159,"0,537709749"
Ramuntxo,M,90,"0,090422064"
Ramy,M,377,"0,805114233"
Ramzi,M,995,"0,243557884"
Ramzy,M,9,"0,091176906"
Rana,F,175,"0,148417199"
Randa,F,36,"0,977230966"
Randall,M,3,"0,247366785"
Randy,M,710,"0,939688866"
Rani,M,39,"0,483367676"
Rani,F,3,"0,002400535"
Rania,F,5243,"0,801511816"
Ranim,F,154,"0,473243035"
Ranime,F,30,"0,810163175"
Raniya,F,3,"0,541957106"
Rany,M,6,"0,882116435"
Ranya,F,704,"0,250522211"
Raouda,F,7,"0,761780851"
Raoudha,F,3,"0,340172609"
Raouf,M,205,"0,780438987"
Raoul,F,30,"0,583633983"
Raoul,M,26901,"0,819139259"
Raoule,F,17,"0,752673951"
Raoult,M,3,"0,360529555"
Raoulx,M,8,"0,553262746"
Raphael,M,7319,"0,319445616"
Raphaël,M,131207,"0,004702888"
Raphaël,F,43,"0,059273526"
Raphaela,F,52,"0,650853651"
Raphaele,F,805,"0,580842419"
Raphaële,F,42,"0,174326818"
Raphaella,F,145,"0,45147647"
Raphaëlla,F,3,"0,96549556"
Raphaelle,F,5920,"0,829936161"
Raphaëlle,F,1866,"0,866293274"
Raquel,F,238,"0,562434519"
Rares,M,3,"0,066481022"
Raslen,M,11,"0,848465102"
Rassim,M,15,"0,200518191"
Ratiba,F,24,"0,167587035"
Raul,M,47,"0,442506098"
Ravi,M,4,"0,815180029"
Ravza,F,26,"0,123209647"
Rawan,F,15,"0,616067018"
Rawane,F,34,"0,726597027"
Rawda,F,6,"0,16557248"
Rawen,F,9,"0,203442721"
Ray,M,3,"0,226544183"
Raya,F,3,"0,831164272"
Rayan,M,35803,"0,60036634"
Rayana,F,57,"0,531145042"
Rayane,F,9,"0,601527575"
Rayane,M,9874,"0,312875002"
Rayann,M,140,"0,004217548"
Rayanna,F,3,"0,015795897"
Rayanne,M,61,"0,211038943"
Rayden,M,3,"0,500622449"
Rayen,M,283,"0,726468066"
Rayene,M,3,"0,369273549"
Rayhan,M,314,"0,333472587"
Rayhana,F,270,"0,196362609"
Rayhane,F,6,"0,190598082"
Rayhanna,F,3,"0,506530123"
Rayma,F,3,"0,68484062"
Raymond,F,3,"0,20682883"
Raymond,M,270881,"0,542219143"
Raymonde,F,163405,"0,731139292"
Raymone,F,4,"0,627742004"
Raymonia,F,3,"0,439965707"
Rayna,F,10,"0,845782871"
Raynal,M,3,"0,205743352"
Raynald,M,1728,"0,893889678"
Raynaud,M,6,"0,720055167"
Rayssa,F,9,"0,773345146"
Rayyan,M,122,"0,88575278"
Rayyane,M,3,"0,227314307"
Razan,F,22,"0,287805554"
Razane,F,384,"0,770756645"
Razia,F,3,"0,011069558"
Razika,F,9,"0,669406521"
Rebeca,F,92,"0,201685935"
Rebecca,F,9764,"0,169935008"
Rébecca,F,82,"0,70708192"
Rebeka,F,6,"0,663773947"
Rebiha,F,13,"0,174001865"
Recep,M,9,"0,627330026"
Reda,M,3366,"0,546041114"
Réda,M,110,"0,981865291"
Redha,M,73,"0,526611982"
Redoine,M,6,"0,463172578"
Redouan,M,15,"0,140912115"
Redouane,M,1108,"0,406412388"
Redwan,M,118,"0,891642593"
Redwane,M,79,"0,530088359"
Reem,F,20,"0,464873629"
Regia,F,12,"0,990411583"
Regina,F,2241,"0,82188682"
Régina,F,3,"0,291989738"
Reginald,M,161,"0,693903352"
Réginald,M,3,"0,40483984"
Régine,F,60282,"0,253914016"
Regis,M,57442,"0,189828614"
Régis,M,2619,"0,510909196"
Rehan,M,117,"0,48254399"
Réhan,M,54,"0,885561236"
Rehana,F,3,"0,283409756"
Rehane,F,17,"0,152842703"
Rehane,M,3,"0,182695519"
Reina,F,3,"0,987016647"
Reinald,M,3,"0,448996423"
Reine,F,31041,"0,250448735"
Reine,M,13,"0,331680189"
Reine-Claude,F,354,"0,28006234"
Reine-Marie,F,539,"0,891522236"
Reine-May,F,151,"0,335940742"
Reinette,F,274,"0,599487823"
Reinhard,M,35,"0,558767375"
Reinhold,M,74,"0,266296692"
Reinold,M,11,"0,492543099"
Reis,M,6,"0,034820967"
Rejan,M,9,"0,273790445"
Rejane,F,8013,"0,693223516"
Réjane,F,106,"0,163774829"
Rejanne,F,10,"0,649826428"
Rejean,M,6,"0,204285315"
Rejeane,F,3,"0,804778888"
Rejeanne,F,3,"0,550215991"
Rejine,F,3,"0,657248041"
Rekia,F,6,"0,654515802"
Relique,F,3,"0,725749761"
Remedios,F,18,"0,611767395"
Remi,M,352,"0,115201037"
Rémi,M,85453,"0,816122826"
Rémi,F,21,"0,93190653"
Remicia,F,26,"0,279940754"
Remie,F,13,"0,021029082"
Reminiscere,M,3,"0,031857661"
Remise,F,133,"0,198607015"
Remo,M,46,"0,228116251"
Remond,M,145,"0,314040033"
Remonde,F,3,"0,217104063"
Remus,M,3,"0,333893828"
Remy,M,104,"0,9166785"
Rémy,M,69327,"0,863213004"
Rémy,F,37,"0,572415952"
Rena,F,3,"0,177529987"
Renald,M,977,"0,752574476"
Rénald,M,3,"0,826309921"
Renaldo,M,76,"0,671818129"
Renan,M,830,"0,905955966"
Renas,M,6,"0,822273637"
Renata,F,13,"0,512555942"
Renate,F,19,"0,464449964"
Renato,M,250,"0,249121143"
Renaud,M,20744,"0,609969924"
René,M,514678,"0,420252464"
René,F,7,"0,180113413"
René-Claude,M,127,"0,06741615"
Renée,F,220449,"0,48890365"
Renée-Claude,F,3,"0,300266084"
Renée-Paule,F,3,"0,331025399"
Renelde,F,300,"0,651680452"
Renelia,F,82,"0,490333098"
Renelise,F,54,"0,987129109"
Renelle,F,637,"0,412872044"
René-Paul,M,65,"0,605507186"
René-Pierre,M,15,"0,984236483"
Renette,F,188,"0,708813152"
René-Yves,M,3,"0,5567115"
Renzo,M,51,"0,833505448"
Reouven,M,24,"0,599213821"
Reparate,F,18,"0,227356104"
Rephael,M,21,"0,94640183"
Reshad,M,3,"0,666940085"
Restitude,F,97,"0,513039678"
Resul,M,3,"0,929361662"
Reuben,M,3,"0,325361525"
Revan,M,3,"0,664446259"
Reyan,M,6,"0,234549856"
Reyhan,F,6,"0,304700073"
Reyhan,M,3,"0,16437291"
Reymond,M,605,"0,789056959"
Reymonde,F,275,"0,743704214"
Reynald,M,3711,"0,425909994"
Reynaldo,M,9,"0,565970308"
Reynaud,M,3,"0,976028339"
Reza,M,3,"0,642015071"
Rhania,F,6,"0,071711239"
Rhita,F,6,"0,520832125"
Rhizlane,F,6,"0,459177482"
Rhonda,F,3,"0,517898215"
Riad,M,1356,"0,426685512"
Riadh,M,59,"0,318995062"
Riana,F,13,"0,501145281"
Ricardo,M,1386,"0,911924067"
Riccardo,M,6,"0,597587407"
Richad,M,3,"0,422751022"
Richard,M,80380,"0,771615142"
Richard,F,103,"0,841281572"
Richarde,F,93,"0,049103015"
Richardine,F,4,"0,653345501"
Richardson,M,20,"0,812100733"
Richel,M,18,"0,509318271"
Richelaine,F,6,"0,248059647"
Richelieu,M,6,"0,557060048"
Richelin,M,5,"0,399741487"
Richemond,M,49,"0,853511604"
Richemont,M,91,"0,306264621"
Richeville,M,77,"0,027865527"
Rick,M,12,"0,759209307"
Ricky,M,22,"0,119116879"
Rico,M,298,"0,010255727"
Rida,M,366,"0,937281871"
Ridge,M,6,"0,854267771"
Ridgy,M,3,"0,52562757"
Ridha,M,58,"0,696154685"
Ridouane,M,6,"0,862547459"
Ridvan,M,12,"0,474041118"
Ridwan,M,10,"0,24761363"
Ridwane,M,15,"0,260416639"
Rieul,M,51,"0,591905679"
Rigobert,M,871,"0,304073682"
Rigobert,F,48,"0,028204131"
Rigoberte,F,43,"0,671923035"
Rihab,F,48,"0,322776518"
Riham,F,87,"0,175406401"
Rihame,F,6,"0,180038739"
Rihan,M,4,"0,730628891"
Rihana,F,65,"0,217656504"
Rihanna,F,443,"0,397716723"
Rihem,F,48,"0,209939651"
Riles,M,13,"0,553033729"
Rilès,M,3,"0,691327361"
Riley,M,155,"0,776764821"
Riley,F,21,"0,715875093"
Rim,F,864,"0,810419867"
Rima,F,134,"0,076399597"
Rimas,F,3,"0,415005711"
Rime,F,153,"0,719750326"
Rimes,F,3,"0,09712999"
Rimès,F,3,"0,608238555"
Rimess,F,3,"0,659183405"
Rimesse,F,9,"0,628258589"
Rina,F,337,"0,573234296"
Rinad,F,3,"0,243499646"
Rinaldo,M,24,"0,359287752"
Rined,F,6,"0,517085041"
Ringo,M,34,"0,42901409"
Rino,M,79,"0,802171476"
Riquette,F,4,"0,154735795"
Rishan,M,3,"0,185149596"
Rishi,M,3,"0,886352045"
Risla,F,4,"0,331751789"
Rita,F,5083,"0,013441852"
Ritadje,F,3,"0,007307328"
Ritage,F,8,"0,502216051"
Ritaj,F,216,"0,76974211"
Ritaje,F,18,"0,452412803"
Rital,F,10,"0,803162875"
Ritchie,M,64,"0,998474257"
Ritchy,M,202,"0,840878493"
Ritedj,F,7,"0,970357356"
Ritege,F,19,"0,150641962"
Ritège,F,4,"0,151671355"
Ritej,F,420,"0,897523096"
Ritèj,F,3,"0,344209365"
Riteje,F,8,"0,735072883"
Ritel,F,7,"0,449371776"
Rito,M,9,"0,727122928"
Ritta,F,16,"0,563206287"
Rivaldo,M,19,"0,562748398"
Rivka,F,201,"0,769921188"
Riwal,M,39,"0,151882809"
Riwan,M,309,"0,902770126"
Riwane,M,3,"0,870401465"
Riya,F,6,"0,697904099"
Riyad,M,1719,"0,167689703"
Riyan,M,12,"0,714125421"
Rizlaine,F,29,"0,300406141"
Rizlane,F,31,"0,925343662"
Rizlene,F,48,"0,344406688"
Rizlène,F,6,"0,739272128"
Rizwana,F,3,"0,361825213"
Rkia,F,7,"0,253430607"
Roan,M,153,"0,826429647"
Roane,M,3,"0,520462851"
Robby,M,6,"0,714323816"
Robenson,M,3,"0,222907141"
Robert,F,43,"0,559499554"
Robert,M,417063,"0,861455528"
Roberta,F,10,"0,728490725"
Roberte,F,8220,"0,820234763"
Robertine,F,541,"0,395440439"
Robertino,M,7,"0,285338822"
Roberto,M,1959,"0,378502078"
Robespierre,M,3,"0,613389423"
Robin,M,48030,"0,368820068"
Robin,F,11,"0,326584391"
Robine,F,3,"0,95899436"
Robinson,M,454,"0,622190265"
Roby,M,15,"0,273752016"
Robyn,F,3,"0,584821316"
Rocco,M,189,"0,287406113"
Roch,F,16,"0,072450687"
Roch,M,1338,"0,476373463"
Rochdi,M,19,"0,98320682"
Rocio,F,4,"0,793296437"
Rock,M,107,"0,233557232"
Rocky,M,14,"0,507441152"
Rodayna,F,32,"0,719202179"
Roddy,M,18,"0,785247064"
Rodi,M,7,"0,628380694"
Rodina,F,4,"0,729953108"
Rodney,M,82,"0,93545891"
Rodny,M,30,"0,304050961"
Rodolfo,M,9,"0,98913935"
Rodolph,M,13,"0,855501843"
Rodolphe,F,7,"0,41818429"
Rodolphe,M,19663,"0,098581834"
Rodrigo,M,302,"0,230563148"
Rodrigue,M,5784,"0,555385606"
Rodrigues,M,6,"0,211190061"
Rodriguez,M,3,"0,706552581"
Rody,M,19,"0,487319789"
Rogatien,M,221,"0,894162299"
Rogatienne,F,22,"0,583837007"
Roge,M,3,"0,152447397"
Rogelio,M,3,"0,256613627"
Roger,M,421892,"0,338328111"
Roger,F,85,"0,594391015"
Rogerio,M,29,"0,188836359"
Roger-Pierre,M,3,"0,88580384"
Rogine,F,4,"0,977165105"
Rohan,M,677,"0,284035339"
Rohann,M,27,"0,251407326"
Rohat,M,3,"0,619599159"
Rohit,M,3,"0,2854233"
Rojbin,F,3,"0,504079688"
Rojda,F,6,"0,192753193"
Rojhat,M,12,"0,623238795"
Rojin,F,42,"0,277798826"
Rokaya,F,16,"0,471067573"
Rokhaya,F,36,"0,809691466"
Rokhya,F,3,"0,297733845"
Rokia,F,341,"0,243575714"
Rokiatou,F,17,"0,77237182"
Rokiya,F,6,"0,987088148"
Rokya,F,11,"0,960950899"
Roland,M,129432,"0,160247009"
Rolande,F,37358,"0,350796197"
Rolando,M,15,"0,380752986"
Rolf,M,136,"0,228588608"
Rolian,M,24,"0,915088493"
Rolland,M,6117,"0,251192358"
Rollande,F,574,"0,765284776"
Rollin,M,17,"0,662513308"
Rolph,M,27,"0,010442381"
Roma,F,3,"0,88038494"
Romain,M,188441,"0,265802046"
Romain,F,9,"0,17359916"
Romaine,F,913,"0,85120638"
Romaissa,F,156,"0,798453286"
Romaïssa,F,65,"0,461447344"
Romaissae,F,3,"0,319161897"
Roman,M,6102,"0,755623313"
Romance,F,6,"0,950151038"
Romane,M,13,"0,527681226"
Romane,F,55451,"0,283225999"
Romanie,F,27,"0,51088291"
Romann,M,159,"0,339804305"
Romano,M,18,"0,876164656"
Romaric,M,2566,"0,659884704"
Romarick,M,3,"0,670951574"
Romario,M,58,"0,447787048"
Romayssa,F,47,"0,816074439"
Romeo,M,582,"0,339113063"
Roméo,M,6204,"0,828932343"
Romero,M,3,"0,026577687"
Romi,F,6,"0,636476252"
Romie,F,128,"0,791236157"
Romina,F,10,"0,879275466"
Romuald,M,17376,"0,981463399"
Romuald,F,25,"0,527595915"
Romualde,F,3,"0,60334283"
Romule,M,129,"0,552606468"
Romy,F,8131,"0,60793093"
Romy,M,6,"0,298843107"
Ron,M,69,"0,43416947"
Ronael,M,6,"0,575101156"
Ronald,M,1900,"0,299546403"
Ronaldinio,M,16,"0,979797212"
Ronaldo,M,81,"0,531698098"
Ronan,M,13403,"0,96796384"
Ronel,M,3,"0,162729315"
Roni,M,45,"0,923241661"
Ronnie,M,7,"0,715952806"
Ronny,M,161,"0,909622766"
Rony,M,949,"0,925876712"
Roqaya,F,3,"0,90652893"
Rosa,F,13246,"0,063956604"
Rosabelle,F,15,"0,119900784"
Rosaire,M,1402,"0,292300777"
Rosaire,F,3,"0,60468962"
Rosalba,F,26,"0,890867626"
Rosalia,F,126,"0,659786528"
Rosalie,M,48,"0,970382142"
Rosalie,F,17355,"0,321783292"
Rosalina,F,3,"0,859759438"
Rosalinda,F,28,"0,487773435"
Rosalinde,F,24,"0,076571542"
Rosaline,F,3,"0,837192843"
Rosa-Maria,F,177,"0,283010653"
Rosa-Marie,F,6,"0,227135669"
Rosan,M,613,"0,010127584"
Rosana,F,19,"0,867454447"
Rosane,F,220,"0,010141751"
Rosange,F,28,"0,213467578"
Rosanna,F,125,"0,893864546"
Rosanne,F,55,"0,939088269"
Rosaria,F,164,"0,811293309"
Rosario,M,195,"0,654162621"
Rosario,F,134,"0,13964954"
Rose,M,39,"0,319080294"
Rose,F,96166,"0,41662553"
Rose-Aimée,F,136,"0,119528151"
Rose-Anne,F,24,"0,651606235"
Rose-Colette,F,3,"0,829737923"
Roseda,F,3,"0,897602881"
Rose-Hélène,F,212,"0,936669617"
Roselaine,F,8,"0,508139495"
Roselia,F,20,"0,131300453"
Rosélia,F,3,"0,892599593"
Roselie,F,18,"0,174417638"
Roselin,M,6,"0,899637327"
Roselinde,F,9,"0,855445062"
Roseline,F,14929,"0,49136631"
Rose-Line,F,100,"0,527102237"
Roselise,F,42,"0,278459874"
Rose-Lise,F,41,"0,09217222"
Rosella,F,44,"0,774908033"
Rosely,F,9,"0,6085575"
Roselyne,F,21084,"0,33108461"
Rose-Lyne,F,3,"0,211795501"
Roselys,F,7,"0,76949094"
Rose-Mai,F,15,"0,982968687"
Rosemain,M,3,"0,259896602"
Rosemaine,F,4,"0,256078695"
Rosemarie,F,163,"0,326322664"
Rose-Marie,F,7484,"0,841885579"
Rosemary,F,12,"0,232479858"
Rosemay,F,58,"0,154592806"
Rose-May,F,656,"0,017570834"
Rose-Mery,F,91,"0,187147387"
Rosemond,M,8,"0,767328105"
Rosemonde,F,891,"0,189031994"
Rose-Noëlle,F,7,"0,540483883"
Roseta,F,3,"0,905468158"
Rosetta,F,104,"0,740217173"
Rosette,F,3749,"0,346646382"
Roshan,M,30,"0,856058216"
Rosia,F,3,"0,732733603"
Rosiana,F,5,"0,2447297"
Rosiane,F,67,"0,624452556"
Rosie,F,621,"0,862619295"
Rosina,F,126,"0,391237271"
Rosindo,M,3,"0,448626416"
Rosine,F,5320,"0,013200301"
Rosita,F,721,"0,478657793"
Rosite,F,42,"0,094928221"
Rossana,F,21,"0,416585803"
Rostom,M,3,"0,305248255"
Rosuel,M,9,"0,041190445"
Roswitha,F,68,"0,656416759"
Rosy,M,3,"0,522738701"
Rosy,F,367,"0,984569618"
Rouchdi,M,3,"0,084370957"
Roudayna,F,9,"0,103103695"
Rougui,F,6,"0,050698135"
Roukaya,F,3,"0,126481671"
Roukia,F,7,"0,442221238"
Roumaissa,F,12,"0,249663654"
Roumaïssa,F,12,"0,965488755"
Roumayssa,F,55,"0,791957805"
Roumeyssa,F,3,"0,819050606"
Rowan,M,81,"0,409128629"
Roxana,F,29,"0,788509155"
Roxane,F,16442,"0,064368727"
Roxanne,F,1603,"0,739924182"
Roy,M,124,"0,509267976"
Royan,M,3,"0,364424614"
Roza,F,18,"0,2652694"
Rozan,M,6,"0,821741587"
Rozelin,F,3,"0,454524454"
Rozen,F,31,"0,780803129"
Rozenn,F,3268,"0,966272752"
Ruan,M,3,"0,623054582"
Rubben,M,21,"0,360582507"
Rubby,F,3,"0,422477257"
Ruben,M,12656,"0,742657553"
Rubén,M,10,"0,586171115"
Rubens,M,202,"0,051526874"
Rubi,F,3,"0,139448285"
Rubin,M,3,"0,382957944"
Rubis,F,19,"0,72210296"
Ruby,F,241,"0,587961651"
Ruddy,M,2225,"0,829158927"
Rudi,M,18,"0,876710261"
Rudolf,M,44,"0,815004997"
Rudolph,M,75,"0,676576222"
Rudolphe,M,368,"0,195961155"
Rudy,M,17440,"0,999430791"
Ruffin,M,117,"0,321386031"
Ruffine,F,63,"0,001136795"
Rufin,M,274,"0,146595364"
Rufin,F,3,"0,809778497"
Rufine,F,507,"0,794504731"
Rui,M,979,"0,963038703"
Rui-Manuel,M,3,"0,258803321"
Ruken,F,5,"0,182095409"
Rukiye,F,46,"0,544895712"
Rumeysa,F,126,"0,062684819"
Rupert,M,3,"0,767591904"
Ruphine,F,16,"0,904725761"
Russel,M,11,"0,141534244"
Ruth,F,1458,"0,31874276"
Ruveyda,F,13,"0,617344817"
Rwan,M,22,"0,176488981"
Ryad,M,2920,"0,329604221"
Ryan,M,17240,"0,795213183"
Ryana,F,9,"0,914527583"
Ryane,M,12,"0,106900765"
Ryann,M,3,"0,179750411"
Ryanna,F,3,"0,60338416"
Ryhad,M,3,"0,743609326"
Ryhan,M,3,"0,464591318"
Ryhana,F,12,"0,68820486"
Ryhanna,F,3,"0,331190707"
Rylan,M,3,"0,508908158"
Ryles,M,21,"0,943667699"
Ryley,M,6,"0,815651566"
Rym,F,558,"0,998459261"
Ryma,F,10,"0,036497616"
Ryme,F,25,"0,523448788"
Ryo,M,3,"0,521445911"
Saad,M,812,"0,379487297"
Saâd,M,13,"0,282875419"
Saadi,M,19,"0,963786289"
Saadia,F,188,"0,626845094"
Saba,F,11,"0,806934633"
Sabah,F,1662,"0,159777089"
Sabas,F,98,"0,443947547"
Sabas,M,225,"0,130111179"
Saber,M,224,"0,277888168"
Sabera,F,7,"0,285898503"
Sabiha,F,12,"0,917269397"
Sabin,M,91,"0,144123222"
Sabina,F,119,"0,96839793"
Sabine,F,60435,"0,445738761"
Sabir,M,9,"0,944102054"
Sabra,F,14,"0,427789585"
Sabri,M,3450,"0,538797137"
Sabria,F,25,"0,199479883"
Sabrina,F,93901,"0,980496076"
Sabrine,F,1185,"0,867679014"
Sabry,M,206,"0,63553137"
Sabrya,F,6,"0,627492616"
Sabryna,F,3,"0,243679596"
Sacha,M,46664,"0,543076449"
Sacha,F,1762,"0,784923327"
Sacra,F,6,"0,89628218"
Sada,M,9,"0,879132176"
Sadek,M,49,"0,20408929"
Sadi,M,50,"0,945948225"
Sadia,F,819,"0,93174929"
Sadio,F,480,"0,593371364"
Sadio,M,245,"0,974235506"
Sadjy,M,3,"0,907767429"
Sadok,M,10,"0,428882322"
Sael,M,86,"0,802376712"
Saël,M,43,"0,991190858"
Safa,F,2540,"0,464828737"
Safa,M,4,"0,311244696"
Safaa,F,290,"0,834983058"
Safae,F,233,"0,05152034"
Safi,M,3,"0,537348894"
Safia,F,4299,"0,54574544"
Safiatou,F,142,"0,469411782"
Safina,F,9,"0,791641746"
Safir,M,105,"0,61079775"
Safira,F,19,"0,489354048"
Safiya,F,1994,"0,345743705"
Safiyah,F,12,"0,725799429"
Safiye,F,3,"0,108667522"
Safiyya,F,27,"0,964067795"
Safora,F,3,"0,481965721"
Safouane,M,62,"0,898884886"
Safwan,M,248,"0,479860445"
Safwane,M,245,"0,214421237"
Safya,F,226,"0,183195854"
Sagana,F,3,"0,002438767"
Sagia,F,3,"0,453923335"
Sagra,F,7,"0,746995175"
Sahar,F,18,"0,903163146"
Sahara,F,3,"0,252694841"
Sahbi,M,23,"0,858616634"
Sahel,M,79,"0,908268672"
Sahil,M,3,"0,122568939"
Sahin,M,3,"0,668835614"
Sahina,F,8,"0,973860856"
Sahona,F,3,"0,195743679"
Sahra,F,1150,"0,832032282"
Saian,M,3,"0,708240935"
Saïan,M,6,"0,846376382"
Saibo,M,3,"0,96630091"
Said,M,8475,"0,66116966"
Saïd,M,320,"0,668800519"
Saida,F,1572,"0,850325135"
Saïda,F,52,"0,380357753"
Saidou,M,72,"0,06312045"
Saïdou,M,12,"0,307949"
Saif,M,66,"0,68145991"
Saïf,M,15,"0,772554173"
Saifeddine,M,3,"0,461848074"
Saïf-Eddine,M,3,"0,716441781"
Saina,F,170,"0,883376524"
Saïna,F,56,"0,419677883"
Saint,M,1186,"0,255946318"
Saint,F,82,"0,310251736"
Saint-Ange,M,268,"0,397452052"
Saint-Ange,F,3,"0,447387248"
Saint-Clair,M,25,"0,359476656"
Saint-Cyr,M,70,"0,70045585"
Sainte,M,275,"0,248171338"
Sainte,F,499,"0,153785848"
Sainte-Catherine,M,7,"0,906746553"
Sainte-Claire,M,6,"0,856158355"
Sainte-Croix,M,276,"0,008570662"
Sainte-Croix,F,26,"0,542500421"
Saint-Eloi,M,6,"0,244854179"
Sainte-Luce,M,32,"0,217426165"
Sainte-Marie,M,3,"0,190110802"
Sainte-Rose,M,28,"0,730268214"
Saint-Hélène,M,3,"0,574878532"
Saint-Hilaire,M,20,"0,596363053"
Saint-Jean,M,267,"0,870580144"
Saint-Just,M,28,"0,77739611"
Saint-Juste,M,3,"0,594732195"
Saint-Louis,M,16,"0,088789648"
Saint-Marc,M,3,"0,456825803"
Saint-Martin,M,206,"0,453053087"
Saint-Omer,M,6,"0,280050205"
Saint-Pierre,M,3,"0,617936964"
Saint-Prix,M,3,"0,173711633"
Saint-Yves,M,74,"0,13981932"
Saioa,F,19,"0,831471868"
Saira,F,7,"0,090137555"
Saja,F,199,"0,610212311"
Sajed,M,38,"0,28170155"
Sajid,M,162,"0,315401521"
Sajida,F,24,"0,335191403"
Sajjad,M,4,"0,52832787"
Sakina,F,1489,"0,883991631"
Sakura,F,15,"0,894499014"
Sala,M,3,"0,645749451"
Salah,M,2224,"0,269847888"
Salahdine,M,6,"0,376202059"
Salaheddine,M,19,"0,148681665"
Salah-Eddine,M,27,"0,986512503"
Salahedine,M,6,"0,795014614"
Salama,F,6,"0,479808604"
Salamata,F,48,"0,786119457"
Salea,F,3,"0,02931817"
Saleh,M,9,"0,910076771"
Saleha,F,172,"0,354195492"
Salem,M,650,"0,620109062"
Salhia,F,3,"0,885971898"
Sali,F,3,"0,506137165"
Salia,M,4,"0,586407573"
Salif,M,237,"0,567039718"
Salih,M,54,"0,591462457"
Saliha,F,1285,"0,723766681"
Salim,M,6921,"0,831673337"
Salima,F,4285,"0,469656997"
Salimata,F,650,"0,347268899"
Salimatou,F,47,"0,591090906"
Salime,M,10,"0,525793915"
Salimou,M,16,"0,202824417"
Salina,F,6,"0,616450382"
Saliou,M,21,"0,30856567"
